[475;413#2598
 427;485#2689
 212;109#929
 58;29#318
 59;268#1008
 458;65#1605
 59;74#488
 334;348#1883
 299;380#1867
 312;382#1932
 9;130#599
 318;75#1168
 116;131#755
 100;316#1182
 6;31#158
 34;427#1497
 444;495#2790
 136;489#1849
 241;56#927
 394;9#1380
 150;308#1261
 220;430#1827
 427;21#1479
 333;339#1864
 106;163#816
 452;326#2214
 292;499#2279
 471;110#1700
 366;218#1580
 81;206#877
 149;181#946
 309;187#1314
 396;241#1742
 230;145#1034
 338;57#1212
 495;239#2108
 131;490#1847
 161;196#1002
 27;153#654
 244;296#1460
 482;416#2634
 181;108#856
 105;191#895
 493;31#1718
 392;75#1402
 244;43#929
 146;261#1111
 19;20#132
 64;133#656
 100;110#697
 237;73#950
 419;103#1516
 180;109#855
 364;208#1536
 177;430#1702
 479;477#2856
 301;83#1133
 253;303#1488
 106;393#1431
 202;164#1018
 429;37#1510
 475;139#1799
 35;465#1616
 451;429#2558
 305;337#1755
 3;406#1424
 57;247#952
 173;35#734
 180;175#988
 478;227#2005
 99;86#659
 379;138#1446
 312;469#2243
 404;245#1791
 249;0#947
 282;266#1481
 5;497#1737
 54;347#1244
 457;366#2380
 244;230#1276
 386;376#2139
 328;82#1219
 36;379#1345
 253;406#1823
 5;139#627
 298;488#2239
 124;27#561
 311;418#2054
 117;41#566
 372;69#1327
 186;181#1026
 225;234#1226
 211;262#1277
 278;109#1106
 93;232#971
 253;165#1116
 118;346#1328
 161;166#931
 392;408#2261
 252;162#1110
 135;209#1005
 304;393#1931
 460;281#2091
 321;307#1706
 28;9#154
 8;369#1294
 140;245#1081
 100;47#530
 275;237#1387
 223;426#1821
 183;408#1657
 424;458#2572
 78;455#1617
 216;461#1941
 325;319#1754
 155;134#863
 4;167#706
 302;45#1098
 122;289#1165
 461;394#2482
 199;438#1810
 345;149#1365
 171;132#886
 429;437#2511
 311;467#2231
 137;146#839
 301;90#1134
 131;385#1454
 347;126#1324
 221;318#1455
 173;119#862
 298;276#1548
 485;448#2784
 51;292#1074
 100;65#592
 446;346#2261
 178;110#849
 92;348#1283
 198;223#1132
 343;477#2373
 104;49#551
 365;228#1604
 385;208#1620
 219;244#1254
 458;453#2679
 330;406#2078
 449;272#2023
 143;280#1165
 225;290#1390
 230;29#880
 485;394#2563
 433;193#1754
 350;354#1956
 463;366#2409
 221;217#1177
 385;279#1830
 233;1#910
 0;151#667
 73;311#1148
 101;29#515
 400;328#2025
 423;37#1485
 332;302#1729
 369;459#2407
 4;145#639
 183;350#1457
 420;426#2436
 43;262#991
 380;228#1648
 361;247#1648
 197;89#852
 72;212#868
 233;448#1935
 35;440#1536
 226;321#1484
 364;375#2068
 368;175#1495
 260;493#2170
 64;121#637
 209;136#981
 223;273#1342
 253;484#2115
 486;262#2135
 233;483#2068
 148;416#1591
 459;193#1848
 234;338#1552
 73;354#1279
 452;317#2197
 455;115#1668
 299;349#1774
 281;190#1241
 358;341#1928
 349;84#1277
 31;158#675
 489;147#1869
 399;174#1599
 331;410#2095
 227;266#1321
 91;25#471
 90;464#1654
 68;395#1398
 450;458#2680
 214;41#856
 286;132#1169
 220;17#849
 101;53#548
 467;77#1652
 109;351#1299
 46;346#1248
 142;24#624
 297;435#2047
 387;332#1989
 315;467#2235
 251;428#1882
 180;250#1198
 71;180#778
 23;183#738
 288;348#1732
 97;52#537
 343;379#2026
 271;482#2161
 134;151#836
 10;33#183
 470;485#2856
 198;342#1457
 32;493#1716
 196;42#818
 428;18#1487
 152;326#1324
 49;190#782
 441;242#1908
 289;343#1715
 305;372#1867
 94;32#483
 250;499#2177
 282;30#1030
 338;137#1314
 120;40#572
 115;297#1173
 358;319#1864
 279;142#1164
 31;459#1592
 87;76#581
 367;244#1659
 472;353#2380
 181;39#769
 479;286#2172
 204;351#1501
 289;65#1061
 397;20#1390
 461;80#1629
 6;330#1177
 366;461#2407
 207;248#1222
 166;278#1195
 187;441#1774
 128;273#1132
 141;294#1210
 28;328#1185
 330;58#1189
 202;415#1726
 478;67#1680
 204;181#1065
 250;118#1048
 11;125#583
 398;479#2572
 257;75#1008
 144;197#983
 14;322#1145
 222;59#885
 351;316#1829
 476;305#2203
 187;165#988
 282;210#1295
 470;219#1950
 59;237#925
 171;241#1160
 155;82#733
 377;481#2526
 456;140#1739
 156;192#985
 407;248#1815
 109;9#520
 66;335#1206
 35;70#389
 231;16#885
 18;303#1089
 64;251#979
 328;232#1506
 243;170#1119
 75;193#825
 287;339#1699
 162;343#1397
 324;67#1160
 405;420#2353
 105;50#550
 237;450#1951
 52;146#666
 314;337#1770
 429;341#2178
 342;462#2317
 328;107#1234
 349;218#1517
 494;188#1968
 453;241#1965
 412;294#1961
 132;392#1486
 81;219#903
 95;310#1153
 424;161#1659
 437;170#1719
 158;328#1349
 249;487#2123
 28;298#1084
 395;127#1493
 398;393#2245
 112;33#546
 73;223#894
 378;404#2201
 65;271#1023
 113;216#957
 393;236#1717
 76;77#559
 264;289#1482
 214;138#991
 233;416#1797
 373;349#2006
 377;446#2363
 111;36#543
 461;433#2623
 230;270#1343
 416;23#1449
 142;208#1014
 455;463#2710
 122;457#1698
 497;254#2152
 459;154#1784
 366;345#1976
 302;250#1479
 351;185#1463
 93;65#577
 156;319#1303
 161;6#698
 206;458#1892
 383;149#1480
 455;224#1914
 461;365#2395
 407;195#1663
 385;249#1732
 168;52#729
 326;211#1427
 209;298#1352
 216;322#1453
 229;364#1624
 442;55#1540
 37;221#871
 270;375#1791
 410;417#2363
 467;259#2059
 324;460#2242
 265;199#1241
 247;409#1818
 129;83#679
 335;250#1576
 284;140#1182
 293;190#1265
 80;498#1765
 13;5#80
 55;478#1676
 283;368#1784
 115;361#1352
 11;433#1494
 222;351#1555
 93;271#1059
 174;40#737
 84;352#1293
 46;35#288
 420;138#1601
 21;283#1050
 119;278#1126
 397;45#1392
 176;179#991
 497;91#1758
 483;246#2075
 158;115#818
 75;126#676
 342;485#2390
 402;207#1688
 263;498#2189
 225;98#936
 134;110#765
 3;11#64
 15;461#1604
 42;117#577
 370;180#1512
 32;17#189
 268;133#1121
 277;486#2187
 367;342#1966
 311;428#2077
 229;446#1911
 495;65#1735
 277;294#1523
 18;104#504
 113;319#1219
 445;360#2307
 127;253#1067
 426;365#2242
 405;183#1637
 259;262#1392
 194;308#1339
 202;89#866
 361;266#1710
 7;493#1725
 84;324#1203
 486;427#2685
 417;359#2178
 410;309#2010
 225;320#1479
 224;399#1734
 230;468#2003
 21;118#542
 251;392#1771
 12;447#1543
 404;273#1867
 298;184#1276
 149;371#1471
 457;377#2403
 374;270#1764
 344;458#2324
 78;251#984
 97;410#1477
 371;254#1709
 94;279#1085
 413;3#1441
 5;195#784
 242;484#2093
 318;159#1320
 428;137#1622
 303;457#2157
 22;246#932
 180;443#1766
 112;398#1464
 299;492#2258
 442;486#2735
 427;49#1476
 33;306#1116
 45;0#232
 441;75#1561
 427;119#1597
 331;272#1633
 201;297#1325
 355;89#1307
 48;253#962
 440;355#2274
 466;362#2388
 392;177#1583
 65;416#1473
 176;128#891
 24;436#1505
 47;307#1120
 206;95#888
 438;194#1782
 155;30#665
 131;272#1139
 51;151#687
 212;498#2045
 122;46#586
 62;110#601
 482;74#1707
 342;212#1481
 251;55#951
 363;7#1268
 165;38#705
 442;158#1722
 23;43#265
 60;131#634
 82;126#673
 412;211#1721
 402;142#1551
 19;109#509
 350;305#1791
 129;255#1079
 441;356#2285
 435;320#2124
 374;148#1451
 89;389#1403
 465;124#1731
 28;221#858
 172;376#1528
 494;451#2797
 309;485#2268
 175;211#1081
 63;449#1582
 14;298#1080
 350;54#1258
 262;222#1313
 405;342#2085
 48;394#1384
 40;319#1151
 158;98#774
 174;190#1012
 156;368#1463
 360;218#1556
 199;27#797
 261;368#1735
 35;329#1189
 459;210#1904
 119;33#566
 204;132#958
 11;176#717
 270;59#1003
 147;226#1064
 6;219#846
 271;5#1002
 292;368#1813
 244;138#1054
 429;277#1977
 156;24#668
 53;466#1634
 187;236#1169
 479;438#2722
 280;384#1832
 299;24#1086
 9;225#857
 78;433#1529
 306;350#1813
 374;52#1320
 43;207#815
 348;428#2220
 171;107#829
 259;223#1308
 236;50#914
 211;39#849
 145;235#1072
 372;487#2509
 278;16#1015
 397;67#1398
 112;376#1390
 203;188#1072
 477;429#2674
 444;269#2006
 90;92#629
 411;402#2322
 296;443#2077
 162;166#932
 149;378#1481
 281;148#1174
 337;107#1266
 35;1#184
 312;247#1498
 91;56#536
 2;347#1226
 102;418#1518
 83;163#773
 341;63#1218
 53;275#1034
 189;292#1288
 316;306#1682
 323;152#1316
 342;397#2091
 11;159#667
 272;296#1511
 108;393#1434
 243;31#916
 4;452#1567
 494;206#2003
 434;266#1959
 281;228#1354
 267;382#1791
 412;5#1434
 498;119#1824
 239;25#903
 129;185#917
 177;180#996
 280;249#1431
 394;304#1923
 89;426#1533
 108;322#1220
 333;296#1710
 321;221#1438
 83;250#987
 450;379#2385
 81;284#1074
 114;88#668
 123;247#1049
 489;433#2721
 368;291#1790
 454;362#2364
 468;464#2761
 34;55#333
 223;41#877
 199;29#794
 490;350#2439
 303;251#1481
 40;208#824
 34;79#430
 103;137#747
 497;465#2868
 94;471#1682
 161;465#1808
 320;343#1810
 108;486#1764
 184;24#759
 124;141#793
 287;425#1984
 423;442#2508
 203;391#1640
 187;436#1754
 377;16#1328
 363;220#1571
 140;141#823
 319;122#1223
 376;368#2091
 243;80#959
 373;73#1327
 46;330#1190
 374;162#1490
 320;294#1670
 396;438#2390
 207;414#1732
 320;229#1467
 188;321#1368
 223;355#1569
 389;293#1890
 458;284#2095
 241;329#1564
 358;157#1419
 281;409#1920
 431;241#1862
 48;362#1298
 456;465#2729
 57;53#396
 341;79#1244
 277;375#1796
 56;484#1706
 236;91#953
 173;126#867
 88;237#960
 440;193#1795
 256;241#1339
 434;380#2322
 157;203#1022
 359;41#1261
 209;350#1519
 268;75#1030
 125;100#714
 330;122#1256
 239;340#1573
 154;370#1463
 494;123#1816
 228;147#1039
 248;280#1420
 21;324#1154
 281;43#1031
 146;228#1073
 353;98#1310
 182;182#1013
 127;160#855
 403;29#1407
 150;90#740
 390;354#2086
 286;394#1887
 354;422#2227
 111;205#931
 457;207#1887
 176;376#1530
 302;2#1084
 379;158#1492
 55;200#819
 30;12#165
 492;129#1820
 56;200#817
 251;417#1855
 52;161#692
 395;108#1456
 94;209#898
 448;289#2081
 493;308#2280
 271;455#2049
 419;79#1490
 36;432#1515
 78;297#1108
 326;102#1208
 14;451#1560
 383;93#1386
 195;165#1010
 192;111#884
 399;383#2199
 332;286#1680
 338;431#2192
 47;125#618
 164;458#1790
 170;336#1396
 53;65#440
 232;294#1428
 261;212#1275
 452;474#2723
 484;130#1807
 284;161#1208
 419;292#1989
 254;4#968
 342;137#1324
 196;217#1107
 8;191#758
 61;343#1242
 288;10#1044
 144;320#1298
 401;419#2340
 480;351#2406
 192;276#1281
 366;334#1938
 13;416#1439
 66;265#1010
 34;363#1289
 184;329#1381
 171;281#1219
 184;488#1930
 280;296#1539
 99;334#1227
 296;350#1768
 295;455#2126
 8;363#1274
 142;235#1059
 262;443#1968
 67;382#1354
 120;55#609
 124;80#659
 7;303#1098
 455;329#2234
 334;498#2406
 420;171#1666
 240;190#1179
 485;447#2777
 58;239#928
 318;435#2134
 374;151#1457
 171;91#789
 82;4#411
 452;351#2305
 296;57#1077
 264;94#1023
 179;93#819
 34;419#1472
 460;245#1992
 332;497#2397
 366;79#1315
 331;130#1280
 139;189#949
 99;280#1096
 11;145#629
 275;308#1573
 444;92#1583
 43;316#1151
 33;278#1018
 299;158#1255
 495;25#1732
 197;90#855
 64;261#1002
 64;7#337
 333;412#2118
 482;452#2784
 155;298#1236
 28;149#649
 319;189#1353
 465;333#2289
 257;447#1972
 93;220#930
 489;92#1741
 39;469#1639
 267;37#998
 266;402#1849
 391;460#2472
 138;188#947
 1;334#1194
 367;104#1365
 12;164#684
 450;375#2363
 250;409#1823
 25;223#855
 446;197#1820
 361;241#1635
 339;181#1415
 222;392#1694
 382;22#1339
 5;240#908
 41;121#586
 320;182#1367
 0;297#1082
 209;16#811
 265;344#1667
 186;405#1648
 353;424#2231
 259;7#975
 383;423#2300
 227;496#2102
 175;76#774
 352;276#1715
 436;276#1998
 385;260#1754
 186;185#1026
 450;299#2127
 1;459#1593
 146;52#673
 485;36#1681
 449;400#2439
 98;484#1732
 240;141#1043
 198;196#1067
 79;152#741
 483;410#2622
 189;152#966
 187;397#1629
 382;113#1434
 43;126#610
 483;97#1734
 451;377#2378
 176;274#1218
 340;345#1894
 313;123#1212
 209;262#1267
 182;116#872
 127;426#1597
 481;11#1674
 159;54#707
 307;434#2090
 364;427#2268
 96;460#1658
 468;210#1926
 134;65#652
 365;55#1292
 249;351#1647
 48;181#744
 477;327#2301
 191;199#1064
 9;421#1452
 413;224#1756
 18;101#488
 232;259#1326
 241;134#1045
 298;127#1189
 144;467#1782
 75;402#1423
 350;150#1380
 68;19#365
 45;428#1507
 218;358#1562
 151;104#788
 281;149#1177
 392;262#1789
 488;311#2274
 88;443#1572
 77;322#1196
 7;432#1500
 204;70#848
 177;30#739
 490;129#1815
 430;375#2284
 419;69#1482
 157;364#1460
 358;405#2175
 323;236#1498
 414;173#1642
 88;394#1415
 257;471#2071
 386;50#1356
 274;361#1746
 94;100#681
 45;278#1036
 496;410#2668
 480;344#2381
 238;335#1555
 337;348#1891
 304;326#1712
 300;133#1208
 476;198#1919
 28;59#326
 448;98#1600
 247;152#1091
 339;394#2072
 462;321#2252
 194;181#1046
 295;148#1217
 343;434#2215
 357;108#1325
 37;450#1568
 351;31#1232
 199;102#871
 432;207#1794
 373;23#1307
 120;68#625
 227;84#928
 202;282#1319
 46;256#972
 405;89#1446
 473;38#1640
 321;496#2364
 28;456#1582
 4;289#1060
 229;325#1509
 98;491#1761
 368;24#1291
 478;306#2213
 486;13#1694
 450;141#1720
 37;354#1260
 35;202#808
 47;55#370
 190;83#815
 210;405#1696
 43;471#1653
 145;9#640
 407;77#1459
 369;352#2012
 289;415#1959
 253;157#1114
 400;274#1854
 294;368#1810
 63;419#1488
 76;90#613
 130;37#613
 109;322#1222
 451;195#1816
 425;422#2434
 495;192#1976
 404;170#1596
 497;270#2201
 166;487#1893
 395;232#1708
 426;478#2655
 425;68#1494
 307;98#1151
 14;234#885
 196;126#933
 244;111#1016
 132;124#786
 244;161#1088
 202;239#1180
 136;262#1108
 486;410#2631
 354;396#2119
 223;99#931
 180;262#1214
 196;329#1418
 345;304#1778
 103;480#1736
 96;153#772
 436;197#1777
 143;283#1180
 53;299#1087
 333;428#2164
 305;435#2087
 292;23#1057
 424;284#1980
 497;2#1727
 380;191#1557
 298;202#1314
 428;145#1648
 441;486#2737
 410;24#1440
 257;274#1430
 56;290#1064
 435;331#2160
 4;249#940
 474;297#2181
 336;238#1546
 254;208#1250
 419;188#1698
 380;38#1337
 374;369#2098
 155;371#1474
 134;123#792
 464;446#2686
 84;435#1537
 68;394#1397
 238;200#1196
 124;340#1313
 460;400#2498
 391;408#2253
 298;412#1979
 205;93#882
 260;397#1805
 150;73#693
 69;457#1620
 427;132#1629
 89;363#1330
 191;348#1459
 20;145#621
 459;46#1580
 177;176#993
 80;227#925
 261;93#1016
 170;358#1466
 427;109#1558
 148;107#790
 255;153#1117
 94;306#1143
 461;69#1612
 382;56#1350
 438;259#1943
 340;26#1194
 90;41#490
 29;406#1423
 64;436#1544
 297;376#1852
 202;407#1697
 358;62#1267
 20;337#1192
 52;396#1397
 355;302#1790
 418;16#1457
 404;215#1710
 434;175#1728
 46;83#492
 438;115#1620
 464;76#1639
 476;324#2282
 232;487#2085
 425;138#1620
 475;318#2268
 30;371#1318
 299;445#2095
 39;248#951
 76;54#486
 228;305#1444
 143;216#1039
 409;375#2218
 242;389#1743
 198;346#1473
 134;189#936
 162;2#710
 129;43#600
 267;190#1205
 14;192#762
 159;248#1133
 36;496#1736
 141;421#1598
 74;112#636
 317;102#1184
 229;206#1183
 398;317#1982
 132;220#1012
 8;420#1456
 130;108#748
 169;237#1144
 75;154#742
 279;81#1062
 287;317#1623
 19;191#764
 109;27#527
 403;403#2306
 399;50#1391
 245;179#1144
 18;207#803
 30;333#1194
 321;41#1161
 243;43#924
 310;198#1336
 293;158#1233
 460;299#2164
 175;216#1091
 118;4#570
 240;59#936
 465;117#1712
 296;41#1087
 217;432#1818
 405;243#1785
 133;279#1163
 195;293#1298
 192;316#1363
 278;424#1945
 11;482#1674
 41;360#1280
 214;124#945
 230;308#1460
 475;293#2184
 56;256#972
 153;407#1572
 433;1#1509
 144;350#1383
 291;279#1549
 247;64#964
 52;148#676
 474;165#1847
 130;202#979
 433;335#2178
 294;23#1066
 297;8#1070
 367;464#2422
 288;53#1062
 462;318#2244
 238;18#902
 3;129#598
 368;50#1308
 473;368#2440
 235;132#1013
 309;133#1233
 485;377#2511
 352;385#2063
 14;19#134
 174;213#1078
 281;21#1030
 127;25#569
 261;329#1612
 110;278#1111
 289;369#1812
 94;303#1144
 39;148#643
 379;285#1826
 170;372#1518
 437;123#1640
 215;11#836
 336;289#1704
 75;201#862
 306;3#1103
 56;405#1425
 210;111#919
 282;359#1754
 374;240#1665
 499;162#1943
 85;270#1042
 141;388#1482
 88;375#1362
 324;249#1537
 21;433#1499
 188;49#777
 478;270#2139
 333;234#1524
 53;493#1738
 177;273#1221
 264;228#1342
 159;403#1573
 77;415#1473
 327;288#1668
 82;239#964
 426;401#2376
 462;473#2780
 32;233#886
 431;129#1634
 240;16#898
 314;47#1145
 265;118#1090
 395;486#2597
 446;248#1945
 40;96#522
 342;186#1437
 163;284#1200
 307;164#1288
 226;163#1082
 471;205#1925
 283;402#1901
 55;231#912
 177;245#1184
 338;10#1179
 295;472#2175
 459;409#2532
 142;419#1594
 267;297#1508
 238;432#1885
 166;463#1821
 471;28#1641
 239;275#1382
 335;129#1292
 288;33#1059
 130;73#655
 229;418#1802
 263;57#986
 11;301#1091
 233;390#1716
 253;390#1767
 439;263#1961
 120;333#1282
 187;476#1900
 204;127#946
 169;305#1287
 310;68#1132
 483;68#1699
 84;458#1623
 198;215#1103
 163;423#1653
 387;102#1420
 209;220#1150
 57;144#686
 418;194#1702
 352;250#1623
 444;253#1939
 202;107#893
 5;280#1019
 453;413#2523
 379;0#1332
 10;86#428
 463;117#1706
 373;128#1417
 429;198#1743
 487;272#2182
 349;358#1960
 157;16#678
 89;326#1211
 14;378#1313
 31;481#1662
 340;34#1210
 256;85#1014
 421;180#1682
 99;103#704
 463;8#1607
 176;40#750
 329;449#2223
 23;312#1127
 386;326#1958
 363;17#1274
 448;85#1595
 129;285#1165
 362;495#2506
 245;428#1863
 382;16#1354
 357;81#1300
 175;151#938
 3;250#937
 311;344#1800
 355;392#2107
 106;185#879
 195;312#1351
 304;328#1724
 394;485#2589
 79;428#1510
 138;300#1231
 318;94#1186
 89;477#1711
 491;195#1970
 180;350#1453
 443;442#2594
 317;273#1596
 80;189#824
 354;362#1996
 65;57#436
 387;146#1487
 8;150#641
 328;234#1509
 43;488#1711
 302;163#1272
 306;162#1283
 378;125#1436
 148;131#832
 445;50#1542
 270;441#1988
 449;483#2752
 311;231#1447
 172;473#1858
 487;117#1778
 73;479#1690
 47;47#339
 160;30#681
 55;55#402
 326;434#2164
 211;301#1371
 291;91#1105
 211;14#819
 134;260#1097
 303;288#1602
 400;25#1402
 222;193#1141
 395;432#2367
 36;220#869
 467;291#2139
 198;115#897
 173;498#1949
 332;418#2126
 81;31#424
 290;173#1254
 45;31#274
 443;139#1689
 46;408#1426
 386;86#1376
 39;192#773
 464;207#1901
 65;491#1738
 2;92#455
 141;326#1310
 3;73#363
 476;460#2784
 256;310#1529
 291;391#1902
 121;345#1320
 251;334#1605
 34;7#174
 83;93#641
 472;291#2169
 113;231#990
 447;27#1560
 401;37#1407
 42;87#477
 2;480#1683
 148;175#940
 478;278#2150
 346;171#1421
 216;334#1495
 37;160#697
 200;408#1684
 395;253#1780
 19;156#661
 152;145#872
 402;34#1406
 318;309#1701
 248;389#1748
 20;27#180
 321;69#1160
 61;394#1400
 87;65#547
 242;155#1083
 29;65#344
 429;422#2456
 134;406#1540
 131;418#1572
 153;154#889
 333;436#2205
 365;25#1278
 289;483#2206
 52;193#801
 474;294#2185
 43;259#983
 32;98#503
 77;356#1280
 267;390#1812
 328;265#1601
 303;299#1621
 377;99#1378
 13;284#1048
 259;295#1487
 424;142#1627
 472;265#2101
 8;198#786
 362;336#1928
 8;177#716
 336;240#1552
 112;298#1173
 381;491#2564
 317;429#2106
 111;123#736
 352;120#1340
 496;77#1765
 110;303#1176
 326;479#2324
 131;386#1458
 327;228#1482
 370;134#1415
 88;138#724
 190;95#834
 15;410#1418
 81;210#890
 279;194#1245
 228;161#1085
 159;455#1771
 113;74#627
 141;156#866
 195;330#1413
 46;444#1565
 305;79#1134
 67;258#1000
 273;483#2171
 18;85#423
 3;420#1471
 464;93#1661
 143;157#875
 115;97#690
 38;489#1708
 329;5#1169
 28;43#265
 153;106#787
 468;219#1941
 143;439#1676
 126;454#1698
 127;202#961
 63;43#380
 486;5#1684
 181;162#962
 413;212#1733
 123;107#731
 129;488#1831
 40;233#898
 375;17#1320
 371;464#2428
 86;67#544
 184;96#831
 55;377#1333
 491;432#2722
 268;52#1011
 483;451#2784
 18;230#873
 219;439#1854
 170;131#884
 129;476#1783
 25;234#896
 45;13#245
 114;19#562
 220;44#878
 305;72#1126
 147;411#1574
 102;488#1762
 482;351#2414
 471;95#1684
 380;305#1884
 228;362#1612
 431;307#2085
 97;357#1292
 36;352#1251
 248;244#1320
 398;268#1826
 72;209#865
 283;264#1473
 488;9#1693
 24;319#1150
 354;234#1597
 162;136#877
 170;110#833
 440;335#2195
 311;338#1779
 306;292#1618
 277;16#1013
 498;359#2501
 103;412#1507
 485;212#1987
 22;159#653
 245;178#1140
 377;325#1930
 392;258#1779
 285;473#2153
 487;357#2465
 432;463#2608
 117;316#1231
 71;478#1690
 179;381#1557
 421;79#1498
 93;431#1551
 92;213#917
 120;462#1718
 199;436#1804
 2;456#1585
 482;498#2946
 218;96#909
 483;129#1798
 97;414#1486
 311;461#2210
 135;164#875
 21;220#852
 454;458#2692
 169;191#1016
 78;2#391
 479;248#2069
 39;258#979
 479;224#1997
 254;29#955
 193;161#991
 9;339#1201
 74;285#1073
 136;2#614
 51;240#927
 319;139#1274
 466;355#2362
 266;438#1968
 473;271#2123
 202;450#1860
 280;29#1024
 463;182#1837
 473;345#2368
 481;424#2665
 197;334#1423
 68;169#752
 47;420#1477
 427;251#1885
 423;287#1983
 217;210#1146
 163;383#1527
 82;213#891
 435;43#1511
 164;324#1336
 257;119#1077
 2;283#1037
 383;33#1343
 313;71#1148
 376;159#1481
 353;329#1871
 114;359#1347
 215;114#931
 147;498#1893
 178;322#1353
 200;72#836
 93;26#475
 8;181#732
 364;270#1729
 35;46#302
 259;387#1784
 308;330#1742
 130;188#931
 83;347#1276
 458;176#1812
 261;127#1096
 175;283#1229
 122;377#1415
 6;383#1347
 334;133#1296
 16;329#1170
 379;264#1766
 305;485#2251
 135;54#644
 404;91#1444
 117;235#1002
 440;260#1953
 353;274#1705
 414;274#1917
 295;487#2229
 220;79#900
 207;157#1019
 367;275#1753
 474;417#2619
 51;355#1276
 138;228#1043
 254;102#1024
 421;483#2664
 234;332#1538
 60;185#777
 4;2#24
 499;217#2059
 482;245#2076
 277;465#2105
 17;4#101
 228;343#1548
 456;481#2774
 346;255#1626
 493;296#2260
 476;273#2128
 497;460#2850
 465;499#2876
 119;485#1793
 263;75#1008
 185;497#1971
 259;488#2149
 87;387#1388
 7;496#1737
 330;187#1397
 85;70#552
 484;199#1946
 493;177#1946
 33;385#1362
 439;393#2385
 458;294#2136
 169;140#905
 375;49#1326
 483;26#1687
 48;184#758
 269;83#1042
 71;31#386
 434;271#1973
 8;450#1563
 414;114#1542
 379;207#1598
 24;352#1248
 169;306#1287
 486;249#2099
 138;202#982
 441;309#2134
 298;161#1256
 116;468#1721
 86;286#1085
 50;301#1092
 296;168#1259
 401;231#1728
 29;303#1112
 274;473#2134
 171;437#1713
 339;223#1509
 0;327#1172
 20;25#167
 151;447#1719
 334;118#1270
 242;478#2072
 380;10#1330
 110;176#864
 328;332#1829
 437;26#1528
 307;153#1260
 451;193#1811
 246;297#1458
 384;290#1855
